layer_idx,head_idx,best_accuracy,best_epoch,timestamp
6,20,0.9696969696969697,1,2025-09-18 08:53:42
6,21,0.9878787878787879,1,2025-09-18 08:53:42
6,22,0.9878787878787879,1,2025-09-18 08:53:42
6,23,0.9878787878787879,2,2025-09-18 08:53:42
6,24,0.9878787878787879,1,2025-09-18 08:53:42
6,25,0.9757575757575757,1,2025-09-18 08:53:42
6,26,0.9636363636363636,1,2025-09-18 08:53:42
6,27,0.9757575757575757,1,2025-09-18 08:53:42
6,28,0.9757575757575757,1,2025-09-18 08:53:42
6,29,0.9818181818181818,1,2025-09-18 08:53:42
6,30,0.9939393939393939,1,2025-09-18 08:53:42
6,31,0.9696969696969697,1,2025-09-18 08:53:42
6,32,0.9757575757575757,1,2025-09-18 08:53:42
6,33,0.9818181818181818,1,2025-09-18 08:53:42
6,34,0.9757575757575757,1,2025-09-18 08:53:42
6,35,0.9636363636363636,1,2025-09-18 08:53:42
6,36,0.9818181818181818,1,2025-09-18 08:53:42
6,37,0.9696969696969697,1,2025-09-18 08:53:42
6,38,0.9757575757575757,1,2025-09-18 08:53:42
6,39,0.9757575757575757,1,2025-09-18 08:53:42
6,40,0.9696969696969697,2,2025-09-18 08:53:42
6,41,0.9696969696969697,1,2025-09-18 08:53:42
6,42,0.9696969696969697,1,2025-09-18 08:53:42
6,43,0.9696969696969697,1,2025-09-18 08:53:42
6,44,0.9878787878787879,2,2025-09-18 08:53:42
6,45,0.9878787878787879,1,2025-09-18 08:53:42
6,46,0.9939393939393939,1,2025-09-18 08:53:42
6,47,0.9757575757575757,3,2025-09-18 08:53:42
6,48,0.9757575757575757,1,2025-09-18 08:53:42
6,49,0.9818181818181818,1,2025-09-18 08:53:42
6,50,0.9696969696969697,1,2025-09-18 08:53:42
6,51,0.9757575757575757,1,2025-09-18 08:53:42
6,52,0.9636363636363636,1,2025-09-18 08:53:42
6,53,0.9878787878787879,1,2025-09-18 08:53:42
6,54,0.9878787878787879,1,2025-09-18 08:53:42
6,55,0.9575757575757575,1,2025-09-18 08:53:42
6,56,0.9818181818181818,1,2025-09-18 08:53:42
6,57,0.9818181818181818,1,2025-09-18 08:53:42
6,58,0.9939393939393939,1,2025-09-18 08:53:42
6,59,0.9878787878787879,1,2025-09-18 08:53:42
6,60,0.9575757575757575,1,2025-09-18 08:53:42
6,61,0.9757575757575757,1,2025-09-18 08:53:42
6,62,0.9878787878787879,1,2025-09-18 08:53:42
6,63,0.9878787878787879,1,2025-09-18 08:53:42
7,0,0.9878787878787879,3,2025-09-18 08:53:42
7,1,0.9818181818181818,3,2025-09-18 08:53:42
7,2,0.9939393939393939,2,2025-09-18 08:53:42
7,3,0.9818181818181818,1,2025-09-18 08:53:42
7,4,0.9757575757575757,1,2025-09-18 08:53:42
7,5,0.9757575757575757,1,2025-09-18 08:53:42
7,6,0.9818181818181818,2,2025-09-18 08:53:42
7,7,0.9878787878787879,1,2025-09-18 08:53:42
7,8,0.9818181818181818,5,2025-09-18 08:53:42
7,9,0.9696969696969697,1,2025-09-18 08:53:42
7,10,0.9939393939393939,2,2025-09-18 08:53:42
7,11,0.9818181818181818,1,2025-09-18 08:53:42
7,12,0.9939393939393939,1,2025-09-18 08:53:42
7,13,0.9818181818181818,1,2025-09-18 08:53:42
7,14,0.9939393939393939,2,2025-09-18 08:53:42
7,15,0.9939393939393939,1,2025-09-18 08:53:42
7,16,0.9818181818181818,5,2025-09-18 08:53:42
7,17,0.9696969696969697,3,2025-09-18 08:53:42
7,18,0.9636363636363636,5,2025-09-18 08:53:42
7,19,0.9575757575757575,4,2025-09-18 08:53:42
7,20,0.9454545454545454,3,2025-09-18 08:53:42
7,21,0.9818181818181818,12,2025-09-18 08:53:42
7,22,0.9818181818181818,4,2025-09-18 08:53:42
7,23,0.9636363636363636,2,2025-09-18 08:53:42
7,24,0.9818181818181818,1,2025-09-18 08:53:42
7,25,0.9757575757575757,1,2025-09-18 08:53:42
7,26,0.9696969696969697,1,2025-09-18 08:53:42
7,27,0.9878787878787879,1,2025-09-18 08:53:42
7,28,0.9757575757575757,1,2025-09-18 08:53:42
7,29,0.9878787878787879,1,2025-09-18 08:53:42
7,30,0.9939393939393939,1,2025-09-18 08:53:42
7,31,0.9818181818181818,1,2025-09-18 08:53:42
7,32,0.9757575757575757,3,2025-09-18 08:53:42
7,33,0.9757575757575757,2,2025-09-18 08:53:42
7,34,1.0,3,2025-09-18 08:53:42
7,35,0.9636363636363636,4,2025-09-18 08:53:42
7,36,0.9818181818181818,4,2025-09-18 08:53:42
7,37,0.9818181818181818,3,2025-09-18 08:53:42
7,38,0.9878787878787879,4,2025-09-18 08:53:42
7,39,0.9878787878787879,2,2025-09-18 08:53:42
7,40,0.9878787878787879,2,2025-09-18 08:53:42
7,41,1.0,2,2025-09-18 08:53:42
7,42,0.9939393939393939,1,2025-09-18 08:53:42
7,43,0.9696969696969697,1,2025-09-18 08:53:42
7,44,0.9575757575757575,1,2025-09-18 08:53:42
7,45,0.9757575757575757,3,2025-09-18 08:53:42
7,46,0.9575757575757575,1,2025-09-18 08:53:42
